Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE71760362001206MTI00,SAM,MTI,DAY, 176, 036,2001/07/25,2001:206:08:11:41.2647500,2001:206:08:12:08.2959374, 9, 9,   0.21,   0.75,   0.05,   0.02,   0.00,62.84524536,116.86332703,34°36'35.93"N,33°02'10.36"E,35°34'02.28"N,32°13'38.53"E,35°16'01.13"N,34°18'04.64"E,33°56'35.81"N,31°47'26.23"E,33°38'55.32"N,33°49'30.00"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57715   (35°34'37.74"N),  31.72308  (31°43'23.09"E), 35.57648   (35°34'35.33"N),  34.33871  (34°20'19.36"E), 33.64596   (33°38'45.46"N),  31.75232   (31°45'08.35"E), 33.64534   (33°38'43.22"N),  34.30806   (34°18'29.02"E),14281,15801,7141,7901,7141,7901,,,132,4.012,2.724,2.945,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.60998,33.03621,35.5673,32.22737,35.26698,34.30129,33.94328,31.79062,33.6487,33.825,LE71760362001206MTI00,LE71760362001206MTI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001206MTI00
LE71760362001158FUI00,SAM,FUI,DAY, 176, 036,2001/06/07,2001:158:08:12:05.0508125,2001:158:08:12:32.0755625, 9, 9,   0.25,   0.63,   0.35,   0.00,   0.00,66.2477417,113.61647034,34°36'35.46"N,33°03'46.37"E,35°33'51.01"N,32°15'16.24"E,35°15'50.33"N,34°19'34.68"E,33°56'24.58"N,31°49'03.25"E,33°38'44.66"N,33°50'59.57"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57476   (35°34'29.14"N),  31.75292  (31°45'10.51"E), 35.57348   (35°34'24.53"N),  34.36514  (34°21'54.50"E), 33.64355   (33°38'36.78"N),  31.78147   (31°46'53.29"E), 33.64236   (33°38'32.50"N),  34.33389   (34°20'02.00"E),14281,15781,7141,7891,7141,7891,,,115,4.75,3.327,3.39,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.60985,33.06288,35.56417,32.25451,35.26398,34.3263,33.94016,31.81757,33.64574,33.84988,LE71760362001158FUI00,LE71760362001158FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001158FUI00
LE71760362001142SGS00,N/A,SGS,DAY, 176, 036,2001/05/22,2001:142:08:12:17.0982180,2001:142:08:12:44.1210930, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,65.2397614,118.9343872,34°36'43.20"N,33°02'13.20"E,35°34'14.16"N,32°13'44.04"E,35°16'12.72"N,34°18'03.96"E,33°56'31.56"N,31°47'29.76"E,33°38'51.00"N,33°49'27.12"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.58006   (35°34'48.22"N),  31.74290  (31°44'34.44"E), 35.57904   (35°34'44.54"N),  34.35199  (34°21'07.16"E), 33.64886   (33°38'55.90"N),  31.77169   (31°46'18.08"E), 33.64790   (33°38'52.44"N),  34.32104   (34°19'15.74"E),14281,15761,7141,7881,7141,7881,,,182,4.425,3.064,3.192,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.612,33.037,35.5706,32.2289,35.2702,34.3011,33.9421,31.7916,33.6475,33.8242,LE71760362001142SGS00,LE71760362001142SGS00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001142SGS00
LE71760362001126FUI00,SAM,FUI,DAY, 176, 036,2001/05/06,2001:126:08:12:28.9273749,2001:126:08:12:55.9478124, 9, 9,   0.80,   0.18,   1.30,   0.00,   1.71,62.68287659,125.43624115,34°36'34.34"N,33°02'16.94"E,35°33'54.68"N,32°13'46.06"E,35°15'52.99"N,34°18'08.75"E,33°56'30.73"N,31°47'34.40"E,33°38'49.63"N,33°49'34.72"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57718   (35°34'37.85"N),  31.72639  (31°43'35.00"E), 35.57644   (35°34'35.18"N),  34.34202  (34°20'31.27"E), 33.64599   (33°38'45.56"N),  31.75555   (31°45'19.98"E), 33.64530   (33°38'43.08"N),  34.31129   (34°18'40.64"E),14281,15801,7141,7901,7141,7901,,,173,4.075,2.532,3.193,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.60954,33.03804,35.56519,32.22946,35.26472,34.30243,33.94187,31.79289,33.64712,33.82631,LE71760362001126FUI00,LE71760362001126FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001126FUI00
LE71760362001110FUI01,SAM,FUI,DAY, 176, 036,2001/04/20,2001:110:08:12:32.9428749,2001:110:08:12:59.9609999, 9, 9,  24.10,  24.26,   0.83,  42.67,  28.62,58.59410095,131.4402771,34°36'33.12"N,33°03'18.47"E,35°33'51.70"N,32°14'45.89"E,35°15'49.32"N,34°19'11.28"E,33°56'27.92"N,31°48'34.49"E,33°38'46.46"N,33°50'37.54"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57736   (35°34'38.50"N),  31.74294  (31°44'34.58"E), 35.57626   (35°34'34.54"N),  34.35857  (34°21'30.85"E), 33.64616   (33°38'46.18"N),  31.77173   (31°46'18.23"E), 33.64513   (33°38'42.47"N),  34.32746   (34°19'38.86"E),14281,15801,7141,7901,7141,7901,,,205,4.078,2.648,3.101,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.6092,33.05513,35.56436,32.24608,35.2637,34.3198,33.94109,31.80958,33.64624,33.84376,LE71760362001110FUI01,LE71760362001110FUI01,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001110FUI01
LE71760362001094EDC00,N/A,EDC,DAY, 176, 036,2001/04/04,2001:094:08:12:28.9935216,2001:094:08:12:56.0097716, 9, 9,  26.52,  46.09,  24.90,  13.23,  21.85,53.3470726,136.2970581,34°36'43.20"N,33°05'38.04"E,35°34'00.48"N,32°17'04.56"E,35°15'57.60"N,34°21'30.24"E,33°56'20.76"N,31°50'48.48"E,33°38'38.40"N,33°52'51.60"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.58331   (35°34'59.92"N),  31.79583  (31°47'44.99"E), 35.58113   (35°34'52.07"N),  34.40500  (34°24'18.00"E), 33.65207   (33°39'07.45"N),  31.82340   (31°49'24.24"E), 33.65005   (33°39'00.18"N),  34.37283   (34°22'22.19"E),14281,15761,7141,7881,7141,7881,,,73,3.354,2.307,2.434,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.612,33.0939,35.5668,32.2846,35.266,34.3584,33.9391,31.8468,33.644,33.881,LE71760362001094EDC00,LE71760362001094EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001094EDC00
LE71760362001078FUI00,SAM,FUI,DAY, 176, 036,2001/03/19,2001:078:08:12:39.5980624,2001:078:08:13:06.6116875, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,47.49328613,140.17378235,34°36'31.93"N,33°05'05.86"E,35°33'54.29"N,32°16'36.34"E,35°15'51.26"N,34°20'58.96"E,33°56'32.10"N,31°50'22.74"E,33°38'49.88"N,33°52'23.20"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57499   (35°34'29.96"N),  31.77609  (31°46'33.92"E), 35.57325   (35°34'23.70"N),  34.38500  (34°23'06.00"E), 33.64647   (33°38'47.29"N),  31.80407   (31°48'14.65"E), 33.64485   (33°38'41.46"N),  34.35334   (34°21'12.02"E),14261,15761,7131,7881,7131,7881,,,238,3.47,2.195,2.688,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.60887,33.08496,35.56508,32.27676,35.26424,34.34971,33.94225,31.83965,33.64719,33.87311,LE71760362001078FUI00,LE71760362001078FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001078FUI00
LE71760362001062FUI00,SAM,FUI,DAY, 176, 036,2001/03/03,2001:062:08:12:46.5281249,2001:062:08:13:13.5393125, 9, 9,  41.57,  55.32,  35.42,  43.00,  32.54,41.58373642,143.44563293,34°36'31.03"N,33°04'36.05"E,35°34'00.01"N,32°16'07.64"E,35°15'56.63"N,34°20'30.84"E,33°56'37.00"N,31°49'54.91"E,33°38'54.35"N,33°51'55.94"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57760   (35°34'39.36"N),  31.76611  (31°45'58.00"E), 35.57603   (35°34'33.71"N),  34.37843  (34°22'42.35"E), 33.64638   (33°38'46.97"N),  31.79437   (31°47'39.73"E), 33.64492   (33°38'41.71"N),  34.34687   (34°20'48.73"E),14281,15781,7141,7891,7141,7891,,,147,3.329,2.408,2.298,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.60862,33.07668,35.56667,32.26879,35.26573,34.3419,33.94361,31.83192,33.64843,33.86554,LE71760362001062FUI00,LE71760362001062FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001062FUI00
LE71760362001046FUI00,SAM,FUI,DAY, 176, 036,2001/02/15,2001:046:08:12:52.0792500,2001:046:08:13:19.0881874, 9, 9,  41.35,  59.38,  59.24,  24.07,  22.71,36.18996811,146.47073364,34°36'29.74"N,33°04'10.20"E,35°33'50.11"N,32°15'40.25"E,35°15'46.44"N,34°20'02.22"E,33°56'29.54"N,31°49'27.30"E,33°38'47.04"N,33°51'27.25"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57483   (35°34'29.39"N),  31.75954  (31°45'34.34"E), 35.57344   (35°34'24.38"N),  34.36845  (34°22'06.42"E), 33.64361   (33°38'37.00"N),  31.78794   (31°47'16.58"E), 33.64232   (33°38'32.35"N),  34.33712   (34°20'13.63"E),14281,15761,7141,7881,7141,7881,,,82,2.561,1.543,2.044,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.60826,33.0695,35.56392,32.26118,35.2629,34.33395,33.94154,31.82425,33.6464,33.85757,LE71760362001046FUI00,LE71760362001046FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001046FUI00
LE71760362001030SGS00,N/A,SGS,DAY, 176, 036,2001/01/30,2001:030:08:12:56.4893842,2001:030:08:13:23.4963217, 9, 9,   0.52,   0.78,   1.28,   0.03,   0.00,31.825716,149.4163208,34°36'43.20"N,33°03'18.00"E,35°34'01.56"N,32°14'46.68"E,35°15'56.88"N,34°19'08.76"E,33°56'22.92"N,31°48'32.04"E,33°38'39.12"N,33°50'31.20"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57472   (35°34'28.99"N),  31.74961  (31°44'58.60"E), 35.57352   (35°34'24.67"N),  34.36183  (34°21'42.59"E), 33.64351   (33°38'36.64"N),  31.77823   (31°46'41.63"E), 33.64239   (33°38'32.60"N),  34.33066   (34°19'50.38"E),14281,15781,7141,7891,7141,7891,,,247,2.586,1.532,2.083,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.612,33.055,35.5671,32.2463,35.2658,34.3191,33.9397,31.8089,33.6442,33.842,LE71760362001030SGS00,LE71760362001030SGS00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001030SGS00
LE71760362001014FUI00,SAM,FUI,DAY, 176, 036,2001/01/14,2001:014:08:12:55.2891249,2001:014:08:13:22.2939375, 9, 9,  29.10,  44.38,  41.35,  22.71,   7.94,28.93967056,152.26847839,34°36'27.79"N,33°04'19.63"E,35°33'47.59"N,32°15'50.65"E,35°15'43.45"N,34°20'13.60"E,33°56'26.20"N,31°49'36.19"E,33°38'42.94"N,33°51'36.94"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57483   (35°34'29.39"N),  31.75954  (31°45'34.34"E), 35.57337   (35°34'24.13"N),  34.37507  (34°22'30.25"E), 33.64361   (33°38'37.00"N),  31.78794   (31°47'16.58"E), 33.64225   (33°38'32.10"N),  34.34359   (34°20'36.92"E),14281,15801,7141,7901,7141,7901,,,141,2.821,1.535,2.367,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.60772,33.07212,35.56322,32.26407,35.26207,34.33711,33.94061,31.82672,33.64526,33.86026,LE71760362001014FUI00,LE71760362001014FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362001014FUI00
LE71760362000364SGS00,N/A,SGS,DAY, 176, 036,2000/12/29,2000:364:08:12:52.6511293,2000:364:08:13:19.6544418, 9, 9,  23.02,  59.95,  15.39,  16.72,   0.00,27.790123,154.7990265,34°36'43.20"N,33°04'46.56"E,35°34'10.20"N,32°16'18.12"E,35°16'04.80"N,34°20'41.28"E,33°56'33.72"N,31°50'02.76"E,33°38'49.56"N,33°52'03.36"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57770   (35°34'39.72"N),  31.77605  (31°46'33.78"E), 35.57592   (35°34'33.31"N),  34.38836  (34°23'18.10"E), 33.64647   (33°38'47.29"N),  31.80407   (31°48'14.65"E), 33.64481   (33°38'41.32"N),  34.35657   (34°21'23.65"E),14281,15781,7141,7891,7141,7891,,,167,3.007,2.111,2.142,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.612,33.0796,35.5695,32.2717,35.268,34.3448,33.9427,31.8341,33.6471,33.8676,LE71760362000364SGS00,LE71760362000364SGS00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362000364SGS00
LE71760362000348FUI00,SAM,FUI,DAY, 176, 036,2000/12/13,2000:348:08:12:50.1351875,2000:348:08:13:17.1370624, 9, 9,  24.26,   8.25,  66.10,   2.90,  19.79,28.47995377,156.68577576,34°36'25.63"N,33°05'42.32"E,35°33'41.18"N,32°17'10.50"E,35°15'35.86"N,34°21'34.63"E,33°56'21.88"N,31°50'56.72"E,33°38'37.28"N,33°52'58.69"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57239   (35°34'20.60"N),  31.78606  (31°47'09.82"E), 35.57043   (35°34'13.55"N),  34.39489  (34°23'41.60"E), 33.64386   (33°38'37.90"N),  31.81381   (31°48'49.72"E), 33.64204   (33°38'31.34"N),  34.36300   (34°21'46.80"E),14261,15761,7131,7881,7131,7881,,,178,3.401,2.2,2.594,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.60712,33.09509,35.56144,32.28625,35.25996,34.35962,33.93941,31.84909,33.64369,33.88297,LE71760362000348FUI00,LE71760362000348FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362000348FUI00
LE71760362000332FUI00,SAM,FUI,DAY, 176, 036,2000/11/27,2000:332:08:12:48.4600625,2000:332:08:13:15.4590624, 9, 9,  92.74,  99.93,  99.97,  99.99,  71.08,30.85165596,157.53697205,34°36'24.77"N,33°05'44.45"E,35°33'52.70"N,32°17'17.41"E,35°15'46.98"N,34°21'42.37"E,33°56'33.14"N,31°51'02.81"E,33°38'48.19"N,33°53'05.64"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1Gt,GLS2000,GEOTIFF,DEFINITIVE, 35.57780   (35°34'40.08"N),  31.78598  (31°47'09.53"E), 35.57580   (35°34'32.88"N),  34.39829  (34°23'53.84"E), 33.64927   (33°38'57.37"N),  31.81374   (31°48'49.46"E), 33.64741   (33°38'50.68"N),  34.36632   (34°21'58.75"E),14261,15781,7131,7891,7131,7891,,,,,,,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.60688,33.09568,35.56464,32.28817,35.26305,34.36177,33.94254,31.85078,33.64672,33.8849,LE71760362000332FUI00,LE71760362000332FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362000332FUI00
LE71760362000316EDC00,N/A,EDC,DAY, 176, 036,2000/11/11,2000:316:08:12:46.3958083,2000:316:08:13:13.3927458, 9, 9,   0.30,   0.28,   0.91,   0.01,   0.00,34.5793724,157.0178986,34°36'43.20"N,33°05'21.12"E,35°34'09.48"N,32°16'52.32"E,35°16'03.36"N,34°21'18.00"E,33°56'34.80"N,31°50'34.44"E,33°38'49.92"N,33°52'37.56"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.56969   (35°34'10.88"N),  31.78610  (31°47'09.96"E), 35.56773   (35°34'03.83"N),  34.39484  (34°23'41.42"E), 33.64116   (33°38'28.18"N),  31.81385   (31°48'49.86"E), 33.63933   (33°38'21.59"N),  34.36295   (34°21'46.62"E),14261,15761,7131,7881,7131,7881,,,206,3.312,2.02,2.625,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.612,33.0892,35.5693,32.2812,35.2676,34.355,33.943,31.8429,33.6472,33.8771,LE71760362000316EDC00,LE71760362000316EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362000316EDC00
LE71760362000300SGS00,N/A,SGS,DAY, 176, 036,2000/10/26,2000:300:08:12:44.1833688,2000:300:08:13:11.1787438, 9, 9,  17.54,  27.90,  11.25,  18.28,  12.73,39.2277832,154.888092,34°36'43.20"N,33°05'06.00"E,35°33'56.88"N,32°16'31.44"E,35°15'50.76"N,34°20'56.40"E,33°56'22.92"N,31°50'13.20"E,33°38'38.04"N,33°52'15.60"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.56962   (35°34'10.63"N),  31.77948  (31°46'46.13"E), 35.56777   (35°34'03.97"N),  34.39153  (34°23'29.51"E), 33.63839   (33°38'18.20"N),  31.80742   (31°48'26.71"E), 33.63666   (33°38'11.98"N),  34.35968   (34°21'34.85"E),14281,15781,7141,7891,7141,7891,,,95,3.524,2.289,2.679,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.612,33.085,35.5658,32.2754,35.2641,34.349,33.9397,31.837,33.6439,33.871,LE71760362000300SGS00,LE71760362000300SGS00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362000300SGS00
LE71760362000284FUI00,SAM,FUI,DAY, 176, 036,2000/10/10,2000:284:08:12:47.5959999,2000:284:08:13:14.5893124, 9, 9,  25.77,  65.22,   9.93,  19.24,   8.69,44.29056549,150.99119568,34°36'39.06"N,33°01'59.74"E,35°34'01.74"N,32°13'28.31"E,35°16'01.45"N,34°17'51.83"E,33°56'42.40"N,31°47'19.61"E,33°39'02.88"N,33°49'20.96"E,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57715   (35°34'37.74"N),  31.72308  (31°43'23.09"E), 35.57652   (35°34'35.47"N),  34.33540  (34°20'07.44"E), 33.64867   (33°38'55.21"N),  31.75228   (31°45'08.21"E), 33.64808   (33°38'53.09"N),  34.30486   (34°18'17.50"E),14261,15781,7131,7891,7131,7891,,,79,3.596,2.024,2.972,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.61085,33.03326,35.56715,32.22453,35.26707,34.29773,33.94511,31.78878,33.6508,33.82249,LE71760362000284FUI00,LE71760362000284FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362000284FUI00
LE71760362000268SGS00,N/A,SGS,DAY, 176, 036,2000/09/24,2000:268:08:12:53.6223631,2000:268:08:13:20.6134881, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,49.3493996,145.5246124,34°36'43.20"N,33°03'58.68"E,35°34'08.04"N,32°15'28.08"E,35°16'09.12"N,34°19'51.96"E,33°56'32.64"N,31°49'14.16"E,33°38'54.24"N,33°51'15.48"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57486   (35°34'29.50"N),  31.76285  (31°45'46.26"E), 35.57337   (35°34'24.13"N),  34.37507  (34°22'30.25"E), 33.64635   (33°38'46.86"N),  31.79113   (31°47'28.07"E), 33.64496   (33°38'41.86"N),  34.34363   (34°20'37.07"E),14261,15781,7131,7891,7131,7891,,,188,3.92,2.725,2.818,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.612,33.0663,35.5689,32.2578,35.2692,34.3311,33.9424,31.8206,33.6484,33.8543,LE71760362000268SGS00,LE71760362000268SGS00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362000268SGS00
LE71760362000252FUI00,SAM,FUI,DAY, 176, 036,2000/09/08,2000:252:08:13:10.3340624,2000:252:08:13:37.3218125, 9, 9,   0.34,   0.54,   0.71,   0.04,   0.08,53.99349213,138.62753296,34°36'38.02"N,33°03'57.49"E,35°33'53.46"N,32°15'23.22"E,35°15'52.78"N,34°19'45.77"E,33°56'36.60"N,31°49'15.56"E,33°38'56.83"N,33°51'16.02"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57479   (35°34'29.24"N),  31.75623  (31°45'22.43"E), 35.57348   (35°34'24.53"N),  34.36514  (34°21'54.50"E), 33.64628   (33°38'46.61"N),  31.78466   (31°47'04.78"E), 33.64506   (33°38'42.22"N),  34.33393   (34°20'02.15"E),14261,15761,7131,7881,7131,7881,,,134,3.751,2.261,2.993,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.61056,33.06597,35.56485,32.25645,35.26466,34.32938,33.9435,31.82099,33.64912,33.85445,LE71760362000252FUI00,LE71760362000252FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362000252FUI00
LE71760362000236FUI00,SAM,FUI,DAY, 176, 036,2000/08/23,2000:236:08:13:26.1038124,2000:236:08:13:53.0881249, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,57.95947647,130.84292603,34°36'36.83"N,33°03'23.08"E,35°33'48.02"N,32°14'48.66"E,35°15'46.98"N,34°19'11.32"E,33°56'32.28"N,31°48'41.00"E,33°38'52.37"N,33°50'41.71"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57469   (35°34'28.88"N),  31.74629  (31°44'46.64"E), 35.57359   (35°34'24.92"N),  34.35521  (34°21'18.76"E), 33.64619   (33°38'46.28"N),  31.77496   (31°46'29.86"E), 33.64516   (33°38'42.58"N),  34.32423   (34°19'27.23"E),14261,15761,7131,7881,7131,7881,,,162,3.953,2.462,3.093,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,34.61023,33.05641,35.56334,32.24685,35.26305,34.31981,33.9423,31.81139,33.64788,33.84492,LE71760362000236FUI00,LE71760362000236FUI00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362000236FUI00
